iso3,year,in_degree_centrality,out_degree_centrality,in_strength,out_strength,betweenness_centrality,pagerank,country_name,continent,un_region,income_group,louvain_community,leiden_community,gn_community,dominant_region,community_label,boundary_score,is_boundary_node,gdp_per_capita,population,unemployment,conflict_intensity,education_index,climate_vulnerability,visa_openness_index
BMU,1995,0.1508620689655172,0.0474137931034482,8241.0,230.0,0.0,0.001090420073025,Bermuda,Americas,Northern America,High income,1,2,49,Latin America & Eastern Asia,Cluster 1: Latin America & Eastern Asia,0.7142857142857143,True,34115.3445553204,59526.0,,0.0,,,
BRB,1995,0.0603448275862068,0.1293103448275862,11855.0,10901.0,0.0049128601283773,0.0014181220421359,Barbados,Americas,Caribbean,High income,1,2,50,Latin America & Eastern Asia,Cluster 1: Latin America & Eastern Asia,0.8571428571428571,True,8460.47380869104,262039.0,19.66,0.0,9.021974579,0.356884170638087,56.8
GHA,1995,0.1853448275862069,0.1982758620689655,119997.0,187893.0,0.0094344305120167,0.0017612844802653,Ghana,Africa,Sub-Saharan Africa,Lower middle income,4,5,14,Sub-Saharan Africa,Cluster 4: Sub-Saharan Africa,1.0,True,371.537243033836,17399017.0,6.484,0.0,6.347221149,0.50460940777798,36.0
GLP,1995,0.1034482758620689,0.0387931034482758,35949.0,4727.0,8.695327660844903e-05,0.0055082723305808,Guadeloupe,Americas,Caribbean,High income,6,0,51,Latin America & Caribbean,Cluster 6: Latin America & Caribbean,0.8571428571428571,True,,,,,,,
GUF,1995,0.0689655172413793,0.0474137931034482,31500.0,1826.0,0.0098257202567547,0.0040451201730325,French Guiana,Americas,South America,High income,6,0,52,Latin America & Caribbean,Cluster 6: Latin America & Caribbean,1.0,True,,,,,,,
LCA,1995,0.2284482758620689,0.0948275862068965,2524.0,8732.0,0.0,0.0012404520434089,Saint Lucia,Americas,Latin America,Upper middle income,1,2,53,Latin America & Eastern Asia,Cluster 1: Latin America & Eastern Asia,0.8571428571428571,True,5147.92024022295,148208.0,15.83,0.0,7.01506577,0.380589615893263,50.4
MTQ,1995,0.0646551724137931,0.0474137931034482,23595.0,6363.0,0.0049780750858337,0.0057095283765591,Martinique,Americas,Caribbean,High income,6,0,54,Latin America & Caribbean,Cluster 6: Latin America & Caribbean,0.8571428571428571,True,,,,,,,
TCA,1995,0.0258620689655172,0.0129310344827586,2848.0,802.0,0.0,0.0012061099275941,Turks and Caicos Islands,Americas,Caribbean,High income,6,0,55,Latin America & Caribbean,Cluster 6: Latin America & Caribbean,0.7142857142857143,True,24122.3028180757,15052.0,,0.0,,,
TTO,1995,0.0689655172413793,0.1508620689655172,22759.0,100635.0,0.0092822622779519,0.0018682266370651,Trinidad and Tobago,Americas,Latin America,High income,1,2,2,Latin America & Eastern Asia,Cluster 1: Latin America & Eastern Asia,0.5714285714285714,True,4114.68908475464,1295169.0,17.22,0.0,8.098338498,0.399008098343231,52.8
VGB,1995,0.0905172413793103,0.0517241379310344,4410.0,2241.0,0.0,0.0011768221827437,British Virgin Islands,Americas,Caribbean,High income,6,2,56,Latin America & Caribbean,Cluster 6: Latin America & Caribbean,0.7142857142857143,True,,17840.0,,0.0,,,
BDI,1995,0.0301724137931034,0.1163793103448275,109810.0,270319.0,0.0,0.0011687977933245,Burundi,Africa,Sub-Saharan Africa,Low income,5,4,15,Sub-Saharan Africa,Cluster 5: Sub-Saharan Africa,1.0,True,164.915311679326,6066316.0,3.095,382.0,1.728964984,0.544364171418596,15.0
BEN,1995,0.043103448275862,0.1120689655172413,44531.0,120695.0,4.3476638304224514e-05,0.0012430282920665,Benin,Africa,Sub-Saharan Africa,Low income,4,5,14,Sub-Saharan Africa,Cluster 4: Sub-Saharan Africa,1.0,True,348.435238914394,6226773.0,1.305,0.0,1.868018019,0.576331673465284,28.8
BFA,1995,0.0344827586206896,0.0818965517241379,226665.0,460862.0,0.0083909911927153,0.0077588360499844,Burkina Faso,Africa,Sub-Saharan Africa,Low income,4,5,14,Sub-Saharan Africa,Cluster 4: Sub-Saharan Africa,1.0,True,229.092294496817,10386722.0,2.532,0.0,1.469865149,0.5837788788347,28.0
BIH,1995,0.0560344827586206,0.1336206896551724,35672.0,889151.0,0.0,0.0009220964957925,Bosnia and Herzegovina,Europe,Eastern Europe,Upper middle income,7,3,2,Pan-Europe,Cluster 7: Pan-Europe,1.0,True,502.365980975339,3715564.0,20.944,8549.0,6.119783684,0.39173880864935,20.0
BLR,1995,0.2370689655172413,0.1594827586206896,642892.0,930250.0,0.0,0.0025556333174117,Belarus,Europe,Eastern Europe,Upper middle income,2,6,2,Central Asia & Western Asia,Cluster 2: Central Asia & Western Asia,0.5714285714285714,True,1370.69991385664,10193831.0,17.7,0.0,9.956694897,0.371770725689055,25.6
BRN,1995,0.0818965517241379,0.0344827586206896,36528.0,21946.0,0.0,0.0009104074898068,Brunei Darussalam,Asia,South-Eastern Asia,High income,3,1,57,Western Asia & Polynesia,Cluster 3: Western Asia & Polynesia,0.8571428571428571,True,26443.2564746713,291195.0,5.066,0.0,8.06,0.428414004984376,80.8
BTN,1995,0.0991379310344827,0.0387931034482758,4686.0,57784.0,0.0,0.0006712998828131,Bhutan,Asia,South Asia,Lower middle income,0,7,2,South & Western Asia,Cluster 0: South & Western Asia,0.8571428571428571,True,530.103676927417,547989.0,1.4,0.0,2.359933,0.537460383991081,15.2
BWA,1995,0.1422413793103448,0.0646551724137931,14628.0,4997.0,0.0,0.00107755868787,Botswana,Africa,Sub-Saharan Africa,Upper middle income,5,4,58,Sub-Saharan Africa,Cluster 5: Sub-Saharan Africa,1.0,True,3156.18194514079,1498836.0,21.394,0.0,6.71,0.497832289051079,38.4
CAF,1995,0.0991379310344827,0.0646551724137931,36014.0,19331.0,0.0,0.0012082907508793,Central African Republic,Africa,Sub-Saharan Africa,Low income,5,4,59,Sub-Saharan Africa,Cluster 5: Sub-Saharan Africa,1.0,True,333.145863233895,3348052.0,5.871,0.0,2.203254192,0.566174271090975,22.4
CMR,1995,0.0129310344827586,0.1551724137931034,91753.0,51903.0,0.0083475145544111,0.0017586117607236,Cameroon,Africa,Sub-Saharan Africa,Lower middle income,4,5,60,Sub-Saharan Africa,Cluster 4: Sub-Saharan Africa,1.0,True,832.006674487689,13058516.0,8.598,0.0,2.556278337,0.496707266776126,20.8
COK,1995,0.043103448275862,0.0258620689655172,1164.0,8886.0,0.0,0.0007765169818381,Cook Islands,Oceania,Polynesia,High income,3,1,61,Western Asia & Polynesia,Cluster 3: Western Asia & Polynesia,0.7142857142857143,True,,,,,,,
CYM,1995,0.2327586206896551,0.0258620689655172,6295.0,62.0,0.0,0.0009794372069801,Cayman Islands,Americas,Caribbean,High income,1,2,62,Latin America & Eastern Asia,Cluster 1: Latin America & Eastern Asia,0.7142857142857143,True,76837.6699636672,32743.0,,0.0,,,
DJI,1995,0.0129310344827586,0.0387931034482758,44657.0,9991.0,0.0,0.0007296382536986,Djibouti,Africa,Sub-Saharan Africa,Lower middle income,5,4,2,Sub-Saharan Africa,Cluster 5: Sub-Saharan Africa,1.0,True,786.201866748458,633074.0,27.303,0.0,1.542417229,0.50493581610652,15.2
FIN,1995,0.6724137931034483,0.1896551724137931,29866.0,146575.0,0.004847645170921,0.002611747164326,Finland,Europe,Northern Europe,High income,7,3,29,Pan-Europe,Cluster 7: Pan-Europe,1.0,True,26246.2743214462,5107790.0,17.005,0.0,10.30248877,0.291435849947822,104.0
FLK,1995,0.0301724137931034,0.0086206896551724,343.0,316.0,0.0,0.0007477364842943,Falkland Islands,Americas,South America,High income,6,0,63,Latin America & Caribbean,Cluster 6: Latin America & Caribbean,1.0,True,,,,,,,
GAB,1995,0.1422413793103448,0.0905172413793103,72032.0,8304.0,0.0049563367666815,0.002171391094474,Gabon,Africa,Sub-Saharan Africa,Upper middle income,4,5,64,Sub-Saharan Africa,Cluster 4: Sub-Saharan Africa,1.0,True,4414.8755828572,1123213.0,17.388,0.0,5.22,0.458436304591431,19.2
GIB,1995,0.0129310344827586,0.0258620689655172,3606.0,259.0,0.0,0.0006957790223011,Gibraltar,Europe,Southern Europe,High income,6,0,65,Latin America & Caribbean,Cluster 6: Latin America & Caribbean,1.0,True,,27377.0,,0.0,,,
GMB,1995,0.0301724137931034,0.0862068965517241,67207.0,7634.0,0.0,0.002133224342904,Gambia,Africa,Sub-Saharan Africa,Low income,4,5,66,Sub-Saharan Africa,Cluster 4: Sub-Saharan Africa,0.8571428571428571,True,621.681391269646,1264313.0,10.153,0.0,2.025222012,0.559390564603626,42.4
GUM,1995,0.0474137931034482,0.0258620689655172,31708.0,956.0,0.0147820570234363,0.0083905502474664,Guam,Oceania,Micronesia,High income,3,1,67,Western Asia & Polynesia,Cluster 3: Western Asia & Polynesia,0.8571428571428571,True,25631.9776108052,150054.0,7.9,0.0,,,
HKG,1995,0.125,0.1163793103448275,1077570.0,310965.0,0.0077388416181519,0.0057299671268424,Hong Kong,Asia,Eastern Asia,High income,3,1,2,Western Asia & Polynesia,Cluster 3: Western Asia & Polynesia,0.8571428571428571,True,23497.3920767477,6156100.0,3.22,0.0,9.586832237,,88.0
IMN,1995,0.0344827586206896,0.0086206896551724,18459.0,357.0,0.0049563367666815,0.0015927865171996,Isle of Man,Europe,Northern Europe,High income,1,2,68,Latin America & Eastern Asia,Cluster 1: Latin America & Eastern Asia,0.8571428571428571,True,12896.5252829716,71513.0,,0.0,,,
IRQ,1995,0.0948275862068965,0.2284482758620689,70811.0,295008.0,0.0045867853410956,0.0013705444874742,Iraq,Asia,Western Asia,Upper middle income,0,7,2,South & Western Asia,Cluster 0: South & Western Asia,0.8571428571428571,True,619.135530927038,20825860.0,8.431,587.0,4.679721274,0.449769023081593,15.0
ISL,1995,0.5431034482758621,0.0948275862068965,7011.0,4477.0,0.0,0.0010379035925018,Iceland,Europe,Northern Europe,High income,7,3,69,Pan-Europe,Cluster 7: Pan-Europe,1.0,True,27564.569102386,267468.0,5.196,0.0,11.09478701,0.348322104812211,96.0
KEN,1995,0.0560344827586206,0.1724137931034483,247972.0,126338.0,0.0490633863263173,0.0037835130962385,Kenya,Africa,Sub-Saharan Africa,Lower middle income,5,4,2,Sub-Saharan Africa,Cluster 5: Sub-Saharan Africa,1.0,True,340.064842175429,26601751.0,2.848,0.0,4.687342034,0.533783866218428,36.8
KGZ,1995,0.0991379310344827,0.1034482758620689,294908.0,312352.0,0.0,0.0015001751191091,Kyrgyzstan,Asia,Central Asia,Lower middle income,2,6,2,Central Asia & Western Asia,Cluster 2: Central Asia & Western Asia,0.5714285714285714,True,364.250365258345,4560454.0,1.539,0.0,9.749829178,0.364596757642604,22.4
KHM,1995,0.1120689655172413,0.0991379310344827,44200.0,131309.0,0.0086301127033885,0.0007723838901199,Cambodia,Asia,South-Eastern Asia,Lower middle income,1,2,2,Latin America & Eastern Asia,Cluster 1: Latin America & Eastern Asia,0.7142857142857143,True,343.485224671585,10018497.0,0.973,694.0,3.086256571,0.52750935323963,15.0
KIR,1995,0.0301724137931034,0.043103448275862,876.0,2080.0,0.0001086915957605,0.001487842690578,Kiribati,Oceania,Micronesia,Lower middle income,3,1,70,Western Asia & Polynesia,Cluster 3: Western Asia & Polynesia,0.7142857142857143,True,844.429605862723,81234.0,,0.0,7.541033476,0.611139432867904,39.2
LBR,1995,0.1077586206896551,0.1120689655172413,88200.0,288282.0,0.0005217196596506,0.0018895239289491,Liberia,Africa,Sub-Saharan Africa,Low income,4,5,14,Sub-Saharan Africa,Cluster 4: Sub-Saharan Africa,1.0,True,62.1438140627579,2169162.0,2.588,0.0,3.158261241,0.542823227848794,24.8
LBY,1995,0.3706896551724138,0.1508620689655172,207135.0,40311.0,0.000978224361845,0.0051745387791197,Libya,Africa,Northern Africa,Upper middle income,3,1,2,Western Asia & Polynesia,Cluster 3: Western Asia & Polynesia,0.8571428571428571,True,5205.25706378741,4906843.0,19.331,2.0,4.69,0.40624351665765,15.2
LSO,1995,0.0646551724137931,0.0517241379310344,1977.0,29484.0,0.0,0.0007303288140945,Lesotho,Africa,Sub-Saharan Africa,Lower middle income,5,4,71,Sub-Saharan Africa,Cluster 5: Sub-Saharan Africa,1.0,True,513.413448796175,1951437.0,15.797,0.0,4.523563424,0.500295791151531,40.8
LUX,1995,0.3275862068965517,0.1120689655172413,63653.0,16549.0,0.0,0.0018583002181714,Luxembourg,Europe,Western Europe,High income,6,0,72,Latin America & Caribbean,Cluster 6: Latin America & Caribbean,0.8571428571428571,True,51032.349635318,408625.0,2.918,0.0,9.68886795,0.315634137794362,100.0
LVA,1995,0.4094827586206896,0.1551724137931034,303877.0,98620.0,0.0,0.0015545427094838,Latvia,Europe,Northern Europe,High income,2,6,2,Central Asia & Western Asia,Cluster 2: Central Asia & Western Asia,0.5714285714285714,True,2256.77360387054,2485056.0,19.0,0.0,10.7690623,0.388061325851765,72.8
MAC,1995,0.021551724137931,0.0344827586206896,114051.0,38467.0,0.0,0.0009992789473116,Macao,Asia,Eastern Asia,High income,3,1,73,Western Asia & Polynesia,Cluster 3: Western Asia & Polynesia,0.8571428571428571,True,17215.1178522275,409300.0,3.581,0.0,,,56.8
MCO,1995,0.0086206896551724,0.0474137931034482,6106.0,7942.0,0.0,0.0007906110612232,Monaco,Europe,Western Europe,High income,6,0,74,Latin America & Caribbean,Cluster 6: Latin America & Caribbean,0.8571428571428571,True,99032.2375054091,31609.0,,0.0,,,86.4
MDA,1995,0.1336206896551724,0.168103448275862,208294.0,314848.0,0.0086083743842364,0.0012208292810358,Moldova,Europe,Eastern Europe,Lower middle income,2,6,2,Central Asia & Western Asia,Cluster 2: Central Asia & Western Asia,0.5714285714285714,True,593.593177049161,2953200.0,5.3,0.0,9.777916401,0.4445581767613,15.0
MDG,1995,0.0172413793103448,0.0991379310344827,6790.0,53257.0,0.0085866360650843,0.0008808950297571,Madagascar,Africa,Sub-Saharan Africa,Low income,6,0,2,Latin America & Caribbean,Cluster 6: Latin America & Caribbean,0.8571428571428571,True,273.149653945976,14051275.0,6.092,1.0,3.902890818,0.561688376000934,20.0
MDV,1995,0.0948275862068965,0.0258620689655172,8925.0,346.0,0.0,0.0006868690017635,Maldives,Asia,South Asia,Upper middle income,0,7,75,South & Western Asia,Cluster 0: South & Western Asia,0.8571428571428571,True,1554.60942754604,256649.0,0.79,0.0,3.988042596,0.621575623222116,36.8
MLT,1995,0.3577586206896552,0.0818965517241379,9283.0,32357.0,0.0,0.0014853639630546,Malta,Europe,Southern Europe,High income,3,1,76,Western Asia & Polynesia,Cluster 3: Western Asia & Polynesia,0.8571428571428571,True,9828.32366424667,377419.0,6.33,0.0,7.012995448,0.326815143673269,92.0
MMR,1995,0.0172413793103448,0.1120689655172413,45899.0,265866.0,0.0001739065532168,0.0007851158299152,Myanmar,Asia,South-Eastern Asia,Lower middle income,0,7,2,South & Western Asia,Cluster 0: South & Western Asia,0.8571428571428571,True,124.14348039051,42605338.0,0.754,317.0,2.4767694,0.537432864569341,15.0
MNG,1995,0.0948275862068965,0.0905172413793103,3094.0,43463.0,0.0,0.0006683110428374,Mongolia,Asia,Eastern Asia,Lower middle income,2,6,77,Central Asia & Western Asia,Cluster 2: Central Asia & Western Asia,0.5714285714285714,True,652.67456284915,2224945.0,5.5,0.0,8.621562902,0.439773667941407,19.2
MUS,1995,0.0948275862068965,0.0905172413793103,4005.0,39528.0,0.0,0.000677434529993,Mauritius,Africa,Sub-Saharan Africa,High income,6,0,78,Latin America & Caribbean,Cluster 6: Latin America & Caribbean,0.8571428571428571,True,3648.01649622256,1122457.0,9.59,0.0,6.07652998,0.443285144605467,41.6
MWI,1995,0.0517241379310344,0.0689655172413793,100022.0,54980.0,0.0048693834900731,0.0025561886247318,Malawi,Africa,Sub-Saharan Africa,Low income,5,4,79,Sub-Saharan Africa,Cluster 5: Sub-Saharan Africa,1.0,True,200.362370007247,10150117.0,4.895,0.0,2.519063042,0.606269729278927,38.4
MYS,1995,0.0905172413793103,0.1982758620689655,470951.0,473679.0,0.0091735706821913,0.0034951812078527,Malaysia,Asia,South-Eastern Asia,Upper middle income,3,1,2,Western Asia & Polynesia,Cluster 3: Western Asia & Polynesia,0.8571428571428571,True,4363.14458333034,20330599.0,3.15,0.0,7.115298763,0.400976688707151,96.0
NCL,1995,0.0689655172413793,0.021551724137931,18440.0,2311.0,0.0092822622779519,0.0046710867951852,New Caledonia,Oceania,Melanesia,High income,6,0,80,Latin America & Caribbean,Cluster 6: Latin America & Caribbean,0.8571428571428571,True,18107.8880778022,200379.0,18.629,0.0,,,
NIU,1995,0.0301724137931034,0.021551724137931,191.0,2971.0,0.0,0.0006774567895206,Niue,Oceania,Polynesia,Upper middle income,3,1,81,Western Asia & Polynesia,Cluster 3: Western Asia & Polynesia,0.7142857142857143,True,,,,,,,
NRU,1995,0.0344827586206896,0.0172413793103448,1106.0,777.0,0.0042824488729661,0.0011502714916591,Nauru,Oceania,Micronesia,High income,3,1,82,Western Asia & Polynesia,Cluster 3: Western Asia & Polynesia,0.7142857142857143,True,3932.0910939209,10165.0,,0.0,4.769378127,0.509459804533476,35.2
OMN,1995,0.043103448275862,0.0603448275862068,110404.0,5235.0,0.0,0.0011173279556187,Oman,Asia,Western Asia,High income,0,7,2,South & Western Asia,Cluster 0: South & Western Asia,0.8571428571428571,True,7414.30279204109,2120528.0,4.167,0.0,5.425632031,0.441990041018002,28.8
PNG,1995,0.0905172413793103,0.0517241379310344,12863.0,14576.0,0.0042824488729661,0.002591574667898,Papua New Guinea,Oceania,Melanesia,Lower middle income,3,1,83,Western Asia & Polynesia,Cluster 3: Western Asia & Polynesia,0.7142857142857143,True,998.229967376131,4644278.0,2.603,29.0,3.013849989,0.551743583031196,32.8
PYF,1995,0.0818965517241379,0.0301724137931034,9870.0,1762.0,0.0,0.0027003226001776,French Polynesia,Oceania,Polynesia,High income,6,0,84,Latin America & Caribbean,Cluster 6: Latin America & Caribbean,0.8571428571428571,True,18850.3149185956,222118.0,11.941,0.0,,,
REU,1995,0.021551724137931,0.0301724137931034,30270.0,1737.0,0.0049563367666815,0.0023453954589571,Réunion,Africa,Sub-Saharan Africa,High income,6,0,85,Latin America & Caribbean,Cluster 6: Latin America & Caribbean,0.8571428571428571,True,,,,,,,
SGP,1995,0.043103448275862,0.1724137931034483,525282.0,90398.0,0.0084562061501716,0.0042654985673789,Singapore,Asia,South-Eastern Asia,High income,3,1,86,Western Asia & Polynesia,Cluster 3: Western Asia & Polynesia,0.8571428571428571,True,24914.8507020358,3524506.0,3.3,0.0,7.851910114,0.394789095613341,97.6
SLB,1995,0.0646551724137931,0.0344827586206896,1709.0,1268.0,0.0,0.001214372933138,Solomon Islands,Oceania,Melanesia,Lower middle income,3,1,87,Western Asia & Polynesia,Cluster 3: Western Asia & Polynesia,0.7142857142857143,True,1220.17919311126,384733.0,1.841,0.0,5.092110034,0.628042108911757,43.2
SLE,1995,0.125,0.1034482758620689,42103.0,212521.0,0.0051085050007463,0.0019505945252467,Sierra Leone,Africa,Sub-Saharan Africa,Low income,4,5,14,Sub-Saharan Africa,Cluster 4: Sub-Saharan Africa,1.0,True,208.351997250955,4179179.0,4.317,1472.0,2.360294557,0.600904027294724,37.6
SWZ,1995,0.0689655172413793,0.0517241379310344,12938.0,8079.0,0.0,0.0009472849288432,Eswatini,Africa,Sub-Saharan Africa,Lower middle income,5,4,88,Sub-Saharan Africa,Cluster 5: Sub-Saharan Africa,1.0,True,1750.75400773784,970433.0,21.65,0.0,4.24,0.508153771248414,36.8
SYC,1995,0.1120689655172413,0.0560344827586206,1815.0,6666.0,0.0,0.0006738108713297,Seychelles,Africa,Sub-Saharan Africa,High income,5,4,89,Sub-Saharan Africa,Cluster 5: Sub-Saharan Africa,1.0,True,7180.66832748656,75304.0,,0.0,10.27391556,0.475724362167816,41.6
TGO,1995,0.1293103448275862,0.1077586206896551,43155.0,153607.0,0.0,0.0012742371370502,Togo,Africa,Sub-Saharan Africa,Low income,4,5,14,Sub-Saharan Africa,Cluster 4: Sub-Saharan Africa,1.0,True,449.85596910209,4110450.0,3.99,2.0,2.737265119,0.532864654966556,28.0
TUV,1995,0.021551724137931,0.0387931034482758,85.0,591.0,0.0,0.000677031759747,Tuvalu,Oceania,Polynesia,Upper middle income,3,1,90,Western Asia & Polynesia,Cluster 3: Western Asia & Polynesia,0.7142857142857143,True,1284.76446104166,9280.0,,0.0,7.71184567,0.57687217900701,40.0
TZA,1995,0.1163793103448275,0.146551724137931,556108.0,101211.0,0.0151733467681743,0.0035445357053013,Tanzania,Africa,Sub-Saharan Africa,Lower middle income,5,4,91,Sub-Saharan Africa,Cluster 5: Sub-Saharan Africa,1.0,True,258.418334960938,30383497.0,3.672,0.0,3.78222887,0.556959750239065,32.8
