iso3,year,visa_openness_index
SRB,1990,23.0
SRB,1995,25.6
SRB,2000,28.2
SRB,2005,30.7
SRB,2006,32.0
SRB,2007,0.0
SRB,2008,50.0
SRB,2009,0.0
SRB,2010,88.0
SRB,2011,100.0
SRB,2012,99.0
SRB,2013,104.0
SRB,2014,107.0
SRB,2015,110.0
SRB,2016,115.0
SRB,2017,115.0
SRB,2018,130.0
SRB,2019,131.0
SRB,2020,134.0
SRB,2021,135.0
SRB,2022,135.0
SRB,2023,136.0
SRB,2024,138.0
SRB,2025,138.0
SSD,1990,15.0
SSD,1995,15.0
SSD,2000,15.0
SSD,2005,15.0
SSD,2008,0.0
SSD,2009,0.0
SSD,2010,30.0
SSD,2011,32.0
SSD,2012,38.0
SSD,2013,39.0
SSD,2014,39.0
SSD,2015,35.0
SSD,2016,38.0
SSD,2017,37.0
SSD,2018,41.0
SSD,2019,42.0
SSD,2020,43.0
SSD,2021,44.0
SSD,2022,44.0
SSD,2023,44.0
SSD,2024,46.0
SSD,2025,43.0
STP,1990,15.8
STP,1995,17.6
STP,2000,19.4
STP,2005,21.1
STP,2006,22.0
STP,2007,0.0
STP,2008,37.0
STP,2009,0.0
STP,2010,44.0
STP,2011,45.0
STP,2012,48.0
STP,2013,50.0
STP,2014,54.0
STP,2015,50.0
STP,2016,54.0
STP,2017,55.0
STP,2018,58.0
STP,2019,60.0
STP,2020,61.0
STP,2021,60.0
STP,2022,60.0
STP,2023,60.0
STP,2024,61.0
STP,2025,61.0
SUR,1990,28.8
SUR,1995,32.0
SUR,2000,35.2
SUR,2005,38.4
SUR,2006,40.0
SUR,2007,0.0
SUR,2008,57.0
SUR,2009,0.0
SUR,2010,63.0
SUR,2011,66.0
SUR,2012,70.0
SUR,2013,72.0
SUR,2014,72.0
SUR,2015,70.0
SUR,2016,74.0
SUR,2017,74.0
SUR,2018,80.0
SUR,2019,78.0
SUR,2020,78.0
SUR,2021,77.0
SUR,2022,77.0
SUR,2023,76.0
SUR,2024,81.0
SUR,2025,78.0
SVK,1990,69.8
SVK,1995,77.6
SVK,2000,85.4
SVK,2005,93.1
SVK,2006,97.0
SVK,2007,0.0
SVK,2008,130.0
SVK,2009,0.0
SVK,2010,144.0
SVK,2011,157.0
SVK,2012,154.0
SVK,2013,155.0
SVK,2014,161.0
SVK,2015,161.0
SVK,2016,165.0
SVK,2017,165.0
SVK,2018,179.0
SVK,2019,181.0
SVK,2020,181.0
SVK,2021,182.0
SVK,2022,182.0
SVK,2023,183.0
SVK,2024,186.0
SVK,2025,183.0
SVN,1990,75.6
SVN,1995,84.0
SVN,2000,92.4
SVN,2005,100.8
SVN,2006,105.0
SVN,2007,0.0
SVN,2008,139.0
SVN,2009,0.0
SVN,2010,144.0
SVN,2011,156.0
SVN,2012,151.0
SVN,2013,155.0
SVN,2014,160.0
SVN,2015,160.0
SVN,2016,164.0
SVN,2017,165.0
SVN,2018,180.0
SVN,2019,180.0
SVN,2020,180.0
SVN,2021,181.0
SVN,2022,181.0
SVN,2023,182.0
SVN,2024,186.0
SVN,2025,183.0
SWE,1990,92.9
SWE,1995,103.2
SWE,2000,113.5
SWE,2005,123.8
SWE,2006,129.0
SWE,2007,0.0
SWE,2008,155.0
SWE,2009,0.0
SWE,2010,163.0
SWE,2011,173.0
SWE,2012,168.0
SWE,2013,173.0
SWE,2014,174.0
SWE,2015,172.0
SWE,2016,176.0
SWE,2017,175.0
SWE,2018,187.0
SWE,2019,186.0
SWE,2020,186.0
SWE,2021,187.0
SWE,2022,188.0
SWE,2023,188.0
SWE,2024,193.0
SWE,2025,188.0
SWZ,1990,33.1
SWZ,1995,36.8
SWZ,2000,40.5
SWZ,2005,44.2
SWZ,2006,46.0
SWZ,2007,0.0
SWZ,2008,59.0
SWZ,2009,0.0
SWZ,2010,64.0
SWZ,2011,63.0
SWZ,2012,66.0
SWZ,2013,66.0
SWZ,2014,70.0
SWZ,2015,67.0
SWZ,2016,67.0
SWZ,2017,66.0
SWZ,2018,71.0
SWZ,2019,73.0
SWZ,2020,74.0
SWZ,2021,74.0
SWZ,2022,74.0
SWZ,2023,75.0
SWZ,2024,78.0
SWZ,2025,74.0
SYC,1990,37.4
SYC,1995,41.6
SYC,2000,45.8
SYC,2005,49.9
SYC,2006,52.0
SYC,2007,0.0
SYC,2008,71.0
SYC,2009,0.0
SYC,2010,113.0
SYC,2011,124.0
SYC,2012,122.0
SYC,2013,126.0
SYC,2014,129.0
SYC,2015,129.0
SYC,2016,133.0
SYC,2017,137.0
SYC,2018,152.0
SYC,2019,151.0
SYC,2020,151.0
SYC,2021,152.0
SYC,2022,152.0
SYC,2023,153.0
SYC,2024,156.0
SYC,2025,156.0
SYR,1990,15.0
SYR,1995,15.0
SYR,2000,15.0
SYR,2005,15.4
SYR,2006,16.0
SYR,2007,0.0
SYR,2008,30.0
SYR,2009,0.0
SYR,2010,39.0
SYR,2011,37.0
SYR,2012,37.0
SYR,2013,39.0
SYR,2014,38.0
SYR,2015,33.0
SYR,2016,32.0
SYR,2017,29.0
SYR,2018,32.0
SYR,2019,29.0
SYR,2020,29.0
SYR,2021,29.0
SYR,2022,29.0
SYR,2023,30.0
SYR,2024,29.0
SYR,2025,27.0
TCD,1990,15.0
TCD,1995,15.0
TCD,2000,15.0
TCD,2005,15.0
TCD,2008,0.0
TCD,2009,0.0
TCD,2010,0.0
TCD,2011,41.0
TCD,2012,43.0
TCD,2013,46.0
TCD,2014,47.0
TCD,2015,47.0
TCD,2016,49.0
TCD,2017,51.0
TCD,2018,53.0
TCD,2019,53.0
TCD,2020,53.0
TCD,2021,53.0
TCD,2022,53.0
TCD,2023,53.0
TCD,2024,55.0
TCD,2025,52.0
TGO,1990,25.2
TGO,1995,28.0
TGO,2000,30.8
TGO,2005,33.6
TGO,2006,35.0
TGO,2007,0.0
TGO,2008,43.0
TGO,2009,0.0
TGO,2010,51.0
TGO,2011,51.0
TGO,2012,53.0
TGO,2013,53.0
TGO,2014,54.0
TGO,2015,51.0
TGO,2016,55.0
TGO,2017,53.0
TGO,2018,54.0
TGO,2019,55.0
TGO,2020,55.0
TGO,2021,54.0
TGO,2022,54.0
TGO,2023,55.0
TGO,2024,59.0
TGO,2025,60.0
THA,1990,20.9
THA,1995,23.2
THA,2000,25.5
THA,2005,27.8
THA,2006,29.0
THA,2007,0.0
THA,2008,52.0
THA,2009,0.0
THA,2010,60.0
THA,2011,63.0
THA,2012,64.0
THA,2013,68.0
THA,2014,69.0
THA,2015,68.0
THA,2016,71.0
THA,2017,71.0
THA,2018,77.0
THA,2019,77.0
THA,2020,79.0
THA,2021,79.0
THA,2022,79.0
THA,2023,78.0
THA,2024,82.0
THA,2025,81.0
TJK,1990,19.4
TJK,1995,21.6
TJK,2000,23.8
TJK,2005,25.9
TJK,2006,27.0
TJK,2007,0.0
TJK,2008,44.0
TJK,2009,0.0
TJK,2010,50.0
TJK,2011,50.0
TJK,2012,50.0
TJK,2013,50.0
TJK,2014,53.0
TJK,2015,51.0
TJK,2016,53.0
TJK,2017,53.0
TJK,2018,58.0
TJK,2019,57.0
TJK,2020,58.0
TJK,2021,58.0
TJK,2022,59.0
TJK,2023,60.0
TJK,2024,61.0
TJK,2025,56.0
TKM,1990,15.0
TKM,1995,15.2
TKM,2000,16.7
TKM,2005,18.2
TKM,2006,19.0
TKM,2007,0.0
TKM,2008,38.0
TKM,2009,0.0
TKM,2010,41.0
TKM,2011,46.0
TKM,2012,46.0
TKM,2013,46.0
TKM,2014,49.0
TKM,2015,47.0
TKM,2016,49.0
TKM,2017,49.0
TKM,2018,53.0
TKM,2019,51.0
TKM,2020,53.0
TKM,2021,52.0
TKM,2022,52.0
TKM,2023,53.0
TKM,2024,52.0
TKM,2025,49.0
TLS,1990,15.0
TLS,1995,15.0
TLS,2000,15.0
TLS,2005,15.0
TLS,2008,0.0
TLS,2009,0.0
TLS,2010,0.0
TLS,2011,0.0
TLS,2012,0.0
TLS,2013,0.0
TLS,2014,0.0
TLS,2015,0.0
TLS,2016,0.0
TLS,2017,0.0
TLS,2018,98.0
TLS,2019,95.0
TLS,2020,95.0
TLS,2021,93.0
TLS,2022,93.0
TLS,2023,94.0
TLS,2024,96.0
TLS,2025,95.0
TON,1990,33.1
TON,1995,36.8
TON,2000,40.5
TON,2005,44.2
TON,2006,46.0
TON,2007,0.0
TON,2008,64.0
TON,2009,0.0
TON,2010,72.0
TON,2011,73.0
TON,2012,75.0
TON,2013,80.0
TON,2014,83.0
TON,2015,80.0
TON,2016,110.0
TON,2017,111.0
TON,2018,124.0
TON,2019,125.0
TON,2020,125.0
TON,2021,129.0
TON,2022,129.0
TON,2023,130.0
TON,2024,130.0
TON,2025,129.0
TTO,1990,47.5
TTO,1995,52.8
TTO,2000,58.1
TTO,2005,63.4
TTO,2006,66.0
TTO,2007,0.0
TTO,2008,83.0
TTO,2009,0.0
TTO,2010,92.0
TTO,2011,95.0
TTO,2012,98.0
TTO,2013,100.0
TTO,2014,103.0
TTO,2015,126.0
TTO,2016,130.0
TTO,2017,132.0
TTO,2018,147.0
TTO,2019,148.0
TTO,2020,150.0
TTO,2021,150.0
TTO,2022,150.0
TTO,2023,151.0
TTO,2024,151.0
TTO,2025,147.0
TUN,1990,27.4
TUN,1995,30.4
TUN,2000,33.4
TUN,2005,36.5
TUN,2006,38.0
TUN,2007,0.0
TUN,2008,55.0
TUN,2009,0.0
TUN,2010,62.0
TUN,2011,63.0
TUN,2012,62.0
TUN,2013,63.0
TUN,2014,64.0
TUN,2015,63.0
TUN,2016,65.0
TUN,2017,63.0
TUN,2018,66.0
TUN,2019,68.0
TUN,2020,71.0
TUN,2021,71.0
TUN,2022,71.0
TUN,2023,70.0
TUN,2024,71.0
TUN,2025,67.0
TUR,1990,37.4
TUR,1995,41.6
TUR,2000,45.8
TUR,2005,49.9
TUR,2006,52.0
TUR,2007,0.0
TUR,2008,75.0
TUR,2009,0.0
TUR,2010,89.0
TUR,2011,91.0
TUR,2012,95.0
TUR,2013,94.0
TUR,2014,100.0
TUR,2015,102.0
TUR,2016,102.0
TUR,2017,105.0
TUR,2018,111.0
TUR,2019,112.0
TUR,2020,111.0
TUR,2021,110.0
TUR,2022,110.0
TUR,2023,110.0
TUR,2024,118.0
TUR,2025,114.0
TUV,1990,36.0
TUV,1995,40.0
TUV,2000,44.0
TUV,2005,48.0
TUV,2006,50.0
TUV,2007,0.0
TUV,2008,70.0
TUV,2009,0.0
TUV,2010,75.0
TUV,2011,76.0
TUV,2012,77.0
TUV,2013,81.0
TUV,2014,85.0
TUV,2015,83.0
TUV,2016,82.0
TUV,2017,110.0
TUV,2018,127.0
TUV,2019,127.0
TUV,2020,127.0
TUV,2021,127.0
TUV,2022,127.0
TUV,2023,128.0
TUV,2024,128.0
TUV,2025,127.0
TWN,1990,30.2
TWN,1995,33.6
TWN,2000,37.0
TWN,2005,40.3
TWN,2006,42.0
TWN,2007,0.0
TWN,2008,59.0
TWN,2009,0.0
TWN,2010,60.0
TWN,2011,111.0
TWN,2012,120.0
TWN,2013,130.0
TWN,2014,132.0
TWN,2015,129.0
TWN,2016,137.0
TWN,2017,134.0
TWN,2018,148.0
TWN,2019,145.0
TWN,2020,146.0
TWN,2021,145.0
TWN,2022,145.0
TWN,2023,145.0
TWN,2024,143.0
TWN,2025,138.0
TZA,1990,29.5
TZA,1995,32.8
TZA,2000,36.1
TZA,2005,39.4
TZA,2006,41.0
TZA,2007,0.0
TZA,2008,54.0
TZA,2009,0.0
TZA,2010,61.0
TZA,2011,62.0
TZA,2012,66.0
TZA,2013,65.0
TZA,2014,66.0
TZA,2015,65.0
TZA,2016,65.0
TZA,2017,65.0
TZA,2018,68.0
TZA,2019,68.0
TZA,2020,71.0
TZA,2021,72.0
TZA,2022,72.0
TZA,2023,72.0
TZA,2024,73.0
TZA,2025,70.0
UGA,1990,28.1
UGA,1995,31.2
UGA,2000,34.3
UGA,2005,37.4
UGA,2006,39.0
UGA,2007,0.0
UGA,2008,53.0
UGA,2009,0.0
UGA,2010,59.0
UGA,2011,59.0
UGA,2012,62.0
UGA,2013,63.0
UGA,2014,64.0
UGA,2015,61.0
UGA,2016,60.0
UGA,2017,61.0
UGA,2018,64.0
UGA,2019,66.0
UGA,2020,67.0
UGA,2021,67.0
UGA,2022,67.0
UGA,2023,67.0
UGA,2024,69.0
UGA,2025,67.0
UKR,1990,23.0
UKR,1995,25.6
UKR,2000,28.2
UKR,2005,30.7
UKR,2006,32.0
UKR,2007,0.0
UKR,2008,50.0
UKR,2009,0.0
UKR,2010,64.0
UKR,2011,69.0
UKR,2012,76.0
UKR,2013,77.0
UKR,2014,79.0
UKR,2015,79.0
UKR,2016,81.0
UKR,2017,82.0
UKR,2018,128.0
UKR,2019,126.0
UKR,2020,129.0
UKR,2021,136.0
UKR,2022,141.0
UKR,2023,144.0
UKR,2024,148.0
UKR,2025,147.0
URY,1990,71.3
URY,1995,79.2
URY,2000,87.1
URY,2005,95.0
URY,2006,99.0
URY,2007,0.0
URY,2008,118.0
URY,2009,0.0
URY,2010,118.0
URY,2011,127.0
URY,2012,125.0
URY,2013,132.0
URY,2014,133.0
URY,2015,134.0
URY,2016,137.0
URY,2017,138.0
URY,2018,154.0
URY,2019,153.0
URY,2020,153.0
URY,2021,153.0
URY,2022,153.0
URY,2023,153.0
URY,2024,156.0
URY,2025,157.0
USA,1990,93.6
USA,1995,104.0
USA,2000,114.4
USA,2005,124.8
USA,2006,130.0
USA,2007,0.0
USA,2008,155.0
USA,2009,0.0
USA,2010,159.0
USA,2011,169.0
USA,2012,166.0
USA,2013,172.0
USA,2014,174.0
USA,2015,172.0
USA,2016,174.0
USA,2017,172.0
USA,2018,186.0
USA,2019,184.0
USA,2020,185.0
USA,2021,185.0
USA,2022,186.0
USA,2023,186.0
USA,2024,188.0
USA,2025,182.0
UZB,1990,17.3
UZB,1995,19.2
UZB,2000,21.1
UZB,2005,23.0
UZB,2006,24.0
UZB,2007,0.0
UZB,2008,41.0
UZB,2009,0.0
UZB,2010,47.0
UZB,2011,49.0
UZB,2012,51.0
UZB,2013,52.0
UZB,2014,54.0
UZB,2015,52.0
UZB,2016,52.0
UZB,2017,53.0
UZB,2018,59.0
UZB,2019,56.0
UZB,2020,57.0
UZB,2021,56.0
UZB,2022,57.0
UZB,2023,59.0
UZB,2024,62.0
UZB,2025,62.0
VAT,1990,15.0
VAT,1995,15.0
VAT,2000,15.0
VAT,2005,15.0
VAT,2008,0.0
VAT,2009,0.0
VAT,2010,112.0
VAT,2011,125.0
VAT,2012,124.0
VAT,2013,130.0
VAT,2014,131.0
VAT,2015,128.0
VAT,2016,134.0
VAT,2017,134.0
VAT,2018,148.0
VAT,2019,148.0
VAT,2020,154.0
VAT,2021,153.0
VAT,2022,153.0
VAT,2023,154.0
VAT,2024,157.0
VAT,2025,154.0
VCT,1990,46.1
VCT,1995,51.2
VCT,2000,56.3
VCT,2005,61.4
VCT,2006,64.0
VCT,2007,0.0
VCT,2008,86.0
VCT,2009,0.0
VCT,2010,88.0
VCT,2011,91.0
VCT,2012,92.0
VCT,2013,92.0
VCT,2014,94.0
VCT,2015,119.0
VCT,2016,125.0
VCT,2017,127.0
VCT,2018,145.0
VCT,2019,145.0
VCT,2020,148.0
VCT,2021,151.0
VCT,2022,151.0
VCT,2023,152.0
VCT,2024,157.0
VCT,2025,156.0
VEN,1990,66.2
VEN,1995,73.6
VEN,2000,81.0
VEN,2005,88.3
VEN,2006,92.0
VEN,2007,0.0
VEN,2008,111.0
VEN,2009,0.0
VEN,2010,115.0
VEN,2011,124.0
VEN,2012,123.0
VEN,2013,128.0
VEN,2014,131.0
VEN,2015,129.0
VEN,2016,132.0
VEN,2017,129.0
VEN,2018,138.0
VEN,2019,132.0
VEN,2020,129.0
VEN,2021,129.0
VEN,2022,129.0
VEN,2023,129.0
VEN,2024,126.0
VEN,2025,119.0
VNM,1990,15.0
VNM,1995,15.0
VNM,2000,15.8
VNM,2005,17.3
VNM,2006,18.0
VNM,2007,0.0
VNM,2008,33.0
VNM,2009,0.0
VNM,2010,43.0
VNM,2011,42.0
VNM,2012,44.0
VNM,2013,45.0
VNM,2014,47.0
VNM,2015,45.0
VNM,2016,47.0
VNM,2017,45.0
VNM,2018,51.0
VNM,2019,51.0
VNM,2020,54.0
VNM,2021,53.0
VNM,2022,54.0
VNM,2023,55.0
VNM,2024,55.0
VNM,2025,50.0
VUT,1990,33.8
VUT,1995,37.6
VUT,2000,41.4
VUT,2005,45.1
VUT,2006,47.0
VUT,2007,0.0
VUT,2008,68.0
VUT,2009,0.0
VUT,2010,74.0
VUT,2011,75.0
VUT,2012,77.0
VUT,2013,79.0
VUT,2014,82.0
VUT,2015,106.0
VUT,2016,110.0
VUT,2017,113.0
VUT,2018,129.0
VUT,2019,130.0
VUT,2020,130.0
VUT,2021,135.0
VUT,2022,135.0
VUT,2023,98.0
VUT,2024,94.0
VUT,2025,90.0
WSM,1990,35.3
WSM,1995,39.2
WSM,2000,43.1
WSM,2005,47.0
WSM,2006,49.0
WSM,2007,0.0
WSM,2008,69.0
WSM,2009,0.0
WSM,2010,77.0
WSM,2011,78.0
WSM,2012,79.0
WSM,2013,81.0
WSM,2014,85.0
WSM,2015,109.0
WSM,2016,112.0
WSM,2017,114.0
WSM,2018,129.0
WSM,2019,131.0
WSM,2020,131.0
WSM,2021,131.0
WSM,2022,131.0
WSM,2023,132.0
WSM,2024,132.0
WSM,2025,129.0
XKX,1990,26.6
XKX,1995,29.6
XKX,2000,32.6
XKX,2005,35.5
XKX,2010,37.0
XKX,2011,37.0
XKX,2012,37.0
XKX,2013,38.0
XKX,2014,40.0
XKX,2015,36.0
XKX,2016,38.0
XKX,2017,37.0
XKX,2018,44.0
XKX,2019,41.0
XKX,2020,40.0
XKX,2021,40.0
XKX,2022,40.0
XKX,2023,41.0
XKX,2024,74.0
XKX,2025,82.0
YEM,1990,15.0
YEM,1995,15.0
YEM,2000,15.8
YEM,2005,17.3
YEM,2006,18.0
YEM,2007,0.0
YEM,2008,30.0
YEM,2009,0.0
YEM,2010,38.0
YEM,2011,39.0
YEM,2012,41.0
YEM,2013,43.0
YEM,2014,43.0
YEM,2015,39.0
YEM,2016,38.0
YEM,2017,35.0
YEM,2018,37.0
YEM,2019,33.0
YEM,2020,33.0
YEM,2021,33.0
YEM,2022,33.0
YEM,2023,34.0
YEM,2024,35.0
YEM,2025,32.0
ZAF,1990,46.8
ZAF,1995,52.0
ZAF,2000,57.2
ZAF,2005,62.4
ZAF,2006,65.0
ZAF,2007,0.0
ZAF,2008,88.0
ZAF,2009,0.0
ZAF,2010,88.0
ZAF,2011,92.0
ZAF,2012,93.0
ZAF,2013,94.0
ZAF,2014,97.0
ZAF,2015,95.0
ZAF,2016,97.0
ZAF,2017,98.0
ZAF,2018,102.0
ZAF,2019,100.0
ZAF,2020,101.0
ZAF,2021,103.0
ZAF,2022,104.0
ZAF,2023,106.0
ZAF,2024,108.0
ZAF,2025,103.0
ZMB,1990,32.4
ZMB,1995,36.0
ZMB,2000,39.6
ZMB,2005,43.2
ZMB,2006,45.0
ZMB,2007,0.0
ZMB,2008,57.0
ZMB,2009,0.0
ZMB,2010,64.0
ZMB,2011,63.0
ZMB,2012,66.0
ZMB,2013,66.0
ZMB,2014,67.0
ZMB,2015,65.0
ZMB,2016,63.0
ZMB,2017,63.0
ZMB,2018,68.0
ZMB,2019,70.0
ZMB,2020,71.0
ZMB,2021,71.0
ZMB,2022,71.0
ZMB,2023,71.0
ZMB,2024,71.0
ZMB,2025,67.0
ZWE,1990,29.5
ZWE,1995,32.8
ZWE,2000,36.1
ZWE,2005,39.4
ZWE,2006,41.0
ZWE,2007,0.0
ZWE,2008,52.0
ZWE,2009,0.0
ZWE,2010,59.0
ZWE,2011,56.0
ZWE,2012,58.0
ZWE,2013,60.0
ZWE,2014,61.0
ZWE,2015,58.0
ZWE,2016,59.0
ZWE,2017,59.0
ZWE,2018,64.0
ZWE,2019,64.0
ZWE,2020,65.0
ZWE,2021,65.0
ZWE,2022,65.0
ZWE,2023,66.0
ZWE,2024,66.0
ZWE,2025,63.0
